candidate_id,final_label,labeled_at,source
2024-09-30_11-19-38_0000015_00011523,USV,2026-01-24T19:26:05.659139,candidates
2024-09-30_11-19-38_0000015_00011618,USV,2026-01-24T19:26:06.733014,candidates
2024-09-30_11-19-38_0000015_00011841,USV,2026-01-24T19:26:08.096657,candidates
2024-09-30_11-19-38_0000015_00011954,USV,2026-01-24T19:26:12.906270,candidates
2024-09-30_11-19-38_0000015_00012064,USV,2026-01-24T19:26:17.309633,candidates
2024-09-30_11-19-38_0000015_00012275,USV,2026-01-24T19:26:22.471354,candidates
2024-09-30_11-19-38_0000015_00012456,USV,2026-01-24T19:26:27.334076,candidates
2024-09-30_11-19-38_0000015_00012742,USV,2026-01-24T19:26:28.418048,candidates
2024-09-30_11-19-38_0000015_00013114,USV,2026-01-24T19:26:31.192280,candidates
2024-09-30_11-19-38_0000015_00013327,USV,2026-01-24T19:26:31.885616,candidates
2024-09-30_11-19-38_0000015_00013543,USV,2026-01-24T19:26:32.586505,candidates
2024-09-30_11-19-38_0000015_00013656,USV,2026-01-24T19:26:33.555721,candidates
2024-09-30_11-19-38_0000015_00013749,USV,2026-01-24T19:26:34.195900,candidates
2024-09-30_11-19-38_0000015_00013970,USV,2026-01-24T19:26:36.147924,candidates
2024-09-30_11-19-38_0000015_00014001,USV,2026-01-24T19:26:36.897888,candidates
2024-09-30_11-19-38_0000015_00014116,USV,2026-01-24T19:26:37.829927,candidates
2024-09-30_11-19-38_0000015_00014550,USV,2026-01-24T19:26:43.203105,candidates
2024-09-30_11-19-38_0000015_00015073,USV,2026-01-24T19:26:44.637292,candidates
2024-09-30_11-19-38_0000015_00015134,noise,2026-01-24T19:26:45.626333,candidates
2024-09-30_11-19-54_0000016_00000928,USV,2026-01-24T19:26:46.513314,candidates
2024-09-30_11-19-54_0000016_00001018,USV,2026-01-24T19:26:47.406794,candidates
2024-09-30_11-19-54_0000016_00001078,noise,2026-01-24T19:26:48.305457,candidates
2024-09-30_11-19-54_0000016_00001439,USV,2026-01-24T19:26:49.045141,candidates
2024-09-30_11-19-54_0000016_00001763,USV,2026-01-24T19:26:49.664878,candidates
2024-09-30_11-19-54_0000016_00002121,USV,2026-01-24T19:26:50.813403,candidates
2024-09-30_11-19-55_0000017_00000292,USV,2026-01-24T19:26:51.627817,candidates
2024-09-30_11-19-55_0000017_00000623,USV,2026-01-24T19:26:53.189987,candidates
2024-09-30_11-19-55_0000017_00000975,USV,2026-01-24T19:26:54.043838,candidates
2024-09-30_11-19-55_0000017_00001090,noise,2026-01-24T19:26:55.719899,candidates
2024-09-30_11-19-55_0000017_00001716,USV,2026-01-24T19:26:56.566174,candidates
2024-09-30_11-19-55_0000017_00002376,USV,2026-01-24T19:26:57.436135,candidates
2024-09-30_11-19-55_0000017_00002566,USV,2026-01-24T19:26:58.165394,candidates
2024-09-30_11-19-55_0000017_00003452,USV,2026-01-24T19:26:59.031950,candidates
2024-09-30_11-19-55_0000017_00003532,noise,2026-01-24T19:27:01.015589,candidates
2024-09-30_11-19-58_0000018_00000149,USV,2026-01-24T19:27:02.048601,candidates
2024-09-30_11-19-58_0000018_00000892,USV,2026-01-24T19:27:03.126445,candidates
2024-09-30_11-19-58_0000018_00001032,noise,2026-01-24T19:27:04.821076,candidates
2024-09-30_11-19-58_0000018_00001932,USV,2026-01-24T19:27:11.526406,candidates
2024-09-30_11-19-58_0000018_00002045,USV,2026-01-24T19:27:12.553830,candidates
2024-09-30_11-19-58_0000018_00002367,USV,2026-01-24T19:27:13.439656,candidates
2024-09-30_11-19-58_0000018_00002494,USV,2026-01-24T19:27:26.674175,candidates
2024-09-30_11-19-58_0000018_00002654,USV,2026-01-24T19:27:32.365294,candidates
2024-09-30_11-19-58_0000018_00003526,USV,2026-01-24T19:27:41.032091,candidates
2024-09-30_11-20-03_0000019_00000037,USV,2026-01-24T19:27:42.471758,candidates
2024-09-30_11-20-03_0000019_00000893,USV,2026-01-24T19:27:43.204336,candidates
2024-09-30_11-20-03_0000019_00001007,USV,2026-01-24T19:27:43.834947,candidates
2024-09-30_11-20-03_0000019_00001132,USV,2026-01-24T19:27:44.387153,candidates
2024-09-30_11-20-03_0000019_00001260,USV,2026-01-24T19:27:47.273192,candidates
2024-09-30_11-20-03_0000019_00001387,USV,2026-01-24T19:27:48.181290,candidates
2024-09-30_11-20-03_0000019_00001481,USV,2026-01-24T19:27:48.910357,candidates
2024-09-30_11-20-03_0000019_00001619,USV,2026-01-24T19:27:49.634289,candidates
2024-09-30_11-20-03_0000019_00002076,USV,2026-01-24T19:27:50.178287,candidates
2024-09-30_11-20-03_0000019_00002268,USV,2026-01-24T19:27:50.757278,candidates
2024-09-30_11-20-03_0000019_00002425,noise,2026-01-24T19:27:51.918219,candidates
2024-09-30_11-20-03_0000019_00002474,noise,2026-01-24T19:27:52.841838,candidates
2024-09-30_11-20-03_0000019_00002504,noise,2026-01-24T19:27:53.881789,candidates
2024-09-30_11-20-03_0000019_00002807,USV,2026-01-24T19:27:54.618809,candidates
2024-09-30_11-20-07_0000020_00001046,USV,2026-01-24T19:27:55.243112,candidates
2024-09-30_11-20-07_0000020_00001449,USV,2026-01-24T19:27:55.896246,candidates
2024-09-30_11-20-07_0000020_00001585,USV,2026-01-24T19:27:56.571286,candidates
2024-09-30_11-20-07_0000020_00001696,USV,2026-01-24T19:27:57.356744,candidates
2024-09-30_11-20-07_0000020_00001790,USV,2026-01-24T19:27:57.997576,candidates
2024-09-30_11-20-07_0000020_00002019,USV,2026-01-24T19:27:58.627582,candidates
2024-09-30_11-20-07_0000020_00002621,USV,2026-01-24T19:27:59.328430,candidates
2024-09-30_11-20-09_0000021_00001060,noise,2026-01-24T19:28:00.186463,candidates
2024-09-30_11-20-09_0000021_00001243,noise,2026-01-24T19:28:01.072184,candidates
2024-09-30_11-20-09_0000021_00001350,noise,2026-01-24T19:28:01.995839,candidates
2024-09-30_11-20-09_0000021_00001580,noise,2026-01-24T19:28:02.691791,candidates
2024-09-30_11-20-09_0000021_00001899,noise,2026-01-24T19:28:03.439645,candidates
2024-09-30_11-20-14_0000022_00000706,USV,2026-01-24T19:28:11.815255,candidates
2024-09-30_11-20-14_0000022_00000794,USV,2026-01-24T19:28:12.922450,candidates
2024-09-30_11-20-14_0000022_00000980,USV,2026-01-24T19:28:13.550963,candidates
2024-09-30_11-20-14_0000022_00001115,USV,2026-01-24T19:28:24.413746,candidates
2024-09-30_11-20-14_0000022_00001244,USV,2026-01-24T19:28:31.489015,candidates
2024-09-30_11-20-14_0000022_00001402,USV,2026-01-24T19:28:32.483959,candidates
2024-09-30_11-20-14_0000022_00001527,USV,2026-01-24T19:28:41.666531,candidates
2024-09-30_11-20-14_0000022_00001602,USV,2026-01-24T19:28:42.776759,candidates
2024-09-30_11-20-14_0000022_00001731,USV,2026-01-24T19:28:43.426205,candidates
2024-09-30_11-20-14_0000022_00001868,USV,2026-01-24T19:28:50.541909,candidates
2024-09-30_11-20-14_0000022_00002080,USV,2026-01-24T19:28:54.891311,candidates
2024-09-30_11-20-14_0000022_00002159,USV,2026-01-24T19:28:55.634872,candidates
2024-09-30_11-20-14_0000022_00002256,USV,2026-01-24T19:29:01.236101,candidates
2024-09-30_11-20-14_0000022_00002362,USV,2026-01-24T19:29:04.535852,candidates
2024-09-30_11-20-14_0000022_00002534,USV,2026-01-24T19:29:13.261024,candidates
2024-09-30_11-20-14_0000022_00002642,USV,2026-01-24T19:29:13.949257,candidates
2024-09-30_11-20-14_0000022_00002832,USV,2026-01-24T19:29:14.621965,candidates
2024-09-30_11-20-14_0000022_00002945,USV,2026-01-24T19:29:20.827207,candidates
2024-09-30_11-20-14_0000022_00003053,USV,2026-01-24T19:29:21.981520,candidates
2024-09-30_11-20-14_0000022_00003549,USV,2026-01-24T19:29:28.973982,candidates
2024-09-30_11-20-14_0000022_00003965,USV,2026-01-24T19:29:30.059792,candidates
2024-09-30_11-20-14_0000022_00004358,USV,2026-01-24T19:29:36.705861,candidates
2024-09-30_11-20-14_0000022_00004596,USV,2026-01-24T19:29:37.833742,candidates
2024-09-30_11-20-14_0000022_00005165,USV,2026-01-24T19:29:44.767250,candidates
2024-09-30_11-20-14_0000022_00005254,USV,2026-01-24T19:29:45.888901,candidates
2024-09-30_11-20-14_0000022_00005351,USV,2026-01-24T19:29:46.500355,candidates
2024-09-30_11-20-14_0000022_00005473,USV,2026-01-24T19:29:47.033972,candidates
2024-09-30_11-20-14_0000022_00005597,USV,2026-01-24T19:29:47.629324,candidates
2024-09-30_11-20-14_0000022_00005714,USV,2026-01-24T19:29:48.212414,candidates
2024-09-30_11-20-14_0000022_00005830,USV,2026-01-24T19:29:48.938989,candidates
2024-09-30_11-20-14_0000022_00005992,USV,2026-01-24T19:29:49.563260,candidates
2024-09-30_11-20-14_0000022_00006109,USV,2026-01-24T19:29:50.174757,candidates
2024-09-30_11-20-14_0000022_00006217,USV,2026-01-24T19:29:50.812430,candidates
2024-09-30_11-20-14_0000022_00006331,USV,2026-01-24T19:29:51.419763,candidates
2024-09-30_11-20-14_0000022_00006610,USV,2026-01-24T19:29:52.096463,candidates
2024-09-30_11-20-14_0000022_00006705,USV,2026-01-24T19:29:52.797963,candidates
2024-09-30_11-20-14_0000022_00007259,USV,2026-01-24T19:29:53.447664,candidates
2024-09-30_11-20-14_0000022_00007284,USV,2026-01-24T19:29:54.285405,candidates
2024-09-30_11-20-14_0000022_00007588,USV,2026-01-24T19:29:54.906815,candidates
2024-09-30_11-20-14_0000022_00007687,USV,2026-01-24T19:29:55.564734,candidates
2024-09-30_11-20-14_0000022_00007780,USV,2026-01-24T19:29:56.791650,candidates
2024-09-30_11-20-14_0000022_00007807,USV,2026-01-24T19:29:57.623107,candidates
2024-09-30_11-20-14_0000022_00007898,USV,2026-01-24T19:29:58.221958,candidates
2024-09-30_11-20-14_0000022_00008093,USV,2026-01-24T19:29:58.837214,candidates
2024-09-30_11-20-14_0000022_00008188,USV,2026-01-24T19:29:59.608951,candidates
2024-09-30_11-20-14_0000022_00008443,USV,2026-01-24T19:30:00.257662,candidates
2024-09-30_11-20-14_0000022_00009017,USV,2026-01-24T19:30:09.049757,candidates
2024-09-30_11-20-14_0000022_00009263,USV,2026-01-24T19:30:10.369847,candidates
2024-09-30_11-20-14_0000022_00009886,USV,2026-01-24T19:30:17.721709,candidates
2024-09-30_11-20-14_0000022_00010456,USV,2026-01-24T19:30:19.022342,candidates
2024-09-30_11-20-14_0000022_00010604,USV,2026-01-24T19:30:19.667036,candidates
2024-09-30_11-20-14_0000022_00010755,USV,2026-01-24T19:30:20.861547,candidates
2024-09-30_11-20-14_0000022_00010810,USV,2026-01-24T19:30:21.622160,candidates
2024-09-30_11-20-14_0000022_00012718,USV,2026-01-24T19:30:27.590792,candidates
2024-09-30_11-20-14_0000022_00012743,noise,2026-01-24T19:30:28.618756,candidates
2024-09-30_11-20-14_0000022_00012829,noise,2026-01-24T19:30:30.890562,candidates
2024-09-30_11-20-26_0000023_00000087,USV,2026-01-24T19:30:31.661742,candidates
2024-09-30_11-20-26_0000023_00000212,USV,2026-01-24T19:30:32.355995,candidates
2024-09-30_11-20-26_0000023_00000428,USV,2026-01-24T19:30:38.399240,candidates
2024-09-30_11-20-26_0000023_00000799,USV,2026-01-24T19:30:41.457193,candidates
2024-09-30_11-20-26_0000023_00000919,USV,2026-01-24T19:30:42.769590,candidates
2024-09-30_11-20-26_0000023_00001032,USV,2026-01-24T19:30:43.410160,candidates
2024-09-30_11-20-26_0000023_00001175,USV,2026-01-24T19:30:44.104349,candidates
2024-09-30_11-20-26_0000023_00001284,USV,2026-01-24T19:30:45.037781,candidates
2024-09-30_11-20-26_0000023_00001379,USV,2026-01-24T19:30:45.905336,candidates
2024-09-30_11-20-26_0000023_00001586,USV,2026-01-24T19:30:46.869096,candidates
2024-09-30_11-20-26_0000023_00001783,USV,2026-01-24T19:30:47.645354,candidates
2024-09-30_11-20-29_0000024_00001005,USV,2026-01-24T19:30:48.286962,candidates
2024-09-30_11-20-29_0000024_00001294,USV,2026-01-24T19:30:48.904429,candidates
2024-09-30_11-20-29_0000024_00001592,USV,2026-01-24T19:30:49.561662,candidates
2024-09-30_11-20-29_0000024_00001746,USV,2026-01-24T19:30:50.292996,candidates
2024-09-30_11-20-29_0000024_00002079,USV,2026-01-24T19:30:50.968281,candidates
2024-09-30_11-20-29_0000024_00002181,USV,2026-01-24T19:30:51.542051,candidates
2024-09-30_11-20-29_0000024_00002299,USV,2026-01-24T19:30:52.132518,candidates
2024-09-30_11-20-29_0000024_00002674,USV,2026-01-24T19:30:52.744446,candidates
2024-09-30_11-20-29_0000024_00002777,USV,2026-01-24T19:30:53.304941,candidates
2024-09-30_11-20-32_0000025_00000807,USV,2026-01-24T19:30:54.075926,candidates
2024-09-30_11-20-32_0000025_00000904,USV,2026-01-24T19:30:55.264093,candidates
2024-09-30_11-20-32_0000025_00001016,USV,2026-01-24T19:30:55.909916,candidates
2024-09-30_11-20-32_0000025_00001136,USV,2026-01-24T19:30:56.519914,candidates
2024-09-30_11-20-32_0000025_00001264,USV,2026-01-24T19:30:57.513251,candidates
2024-09-30_11-20-32_0000025_00001382,USV,2026-01-24T19:30:58.264566,candidates
2024-09-30_11-20-32_0000025_00001742,USV,2026-01-24T19:30:58.930910,candidates
2024-09-30_11-20-32_0000025_00001843,USV,2026-01-24T19:30:59.494748,candidates
2024-09-30_11-20-32_0000025_00001884,noise,2026-01-24T19:31:00.389767,candidates
2024-09-30_11-20-32_0000025_00002025,USV,2026-01-24T19:31:01.379057,candidates
2024-09-30_11-20-32_0000025_00002199,noise,2026-01-24T19:31:02.466431,candidates
2024-09-30_11-20-32_0000025_00002402,USV,2026-01-24T19:31:03.227979,candidates
2024-09-30_11-20-32_0000025_00002505,USV,2026-01-24T19:31:04.120189,candidates
2024-09-30_11-20-32_0000025_00002605,USV,2026-01-24T19:31:10.510499,candidates
2024-09-30_11-20-32_0000025_00002834,noise,2026-01-24T19:31:11.514226,candidates
2024-09-30_11-20-34_0000026_00000111,USV,2026-01-24T19:31:12.257476,candidates
2024-09-30_11-20-34_0000026_00000287,noise,2026-01-24T19:31:13.702327,candidates
2024-09-30_11-20-34_0000026_00000491,USV,2026-01-24T19:31:14.391574,candidates
2024-09-30_11-20-34_0000026_00000593,USV,2026-01-24T19:31:15.099019,candidates
2024-09-30_11-20-34_0000026_00000694,USV,2026-01-24T19:31:19.542658,candidates
2024-09-30_11-20-34_0000026_00000923,noise,2026-01-24T19:31:20.646724,candidates
2024-09-30_11-20-34_0000026_00000996,USV,2026-01-24T19:31:21.368652,candidates
2024-09-30_11-20-34_0000026_00001105,USV,2026-01-24T19:31:22.110028,candidates
2024-09-30_11-20-34_0000026_00001388,noise,2026-01-24T19:31:22.975132,candidates
2024-09-30_11-20-34_0000026_00001472,USV,2026-01-24T19:31:23.694708,candidates
2024-09-30_11-20-34_0000026_00001719,USV,2026-01-24T19:31:24.391331,candidates
2024-09-30_11-20-34_0000026_00001770,noise,2026-01-24T19:31:25.240008,candidates
2024-09-30_11-20-34_0000026_00002172,USV,2026-01-24T19:31:26.101098,candidates
2024-09-30_11-20-35_0000027_00001003,USV,2026-01-24T19:31:26.873116,candidates
2024-09-30_11-20-35_0000027_00001084,noise,2026-01-24T19:31:27.706928,candidates
2024-09-30_11-20-35_0000027_00001124,noise,2026-01-24T19:31:28.645240,candidates
2024-09-30_11-20-35_0000027_00001430,noise,2026-01-24T19:31:29.709909,candidates
2024-09-30_11-20-38_0000028_00000936,USV,2026-01-24T19:31:30.603971,candidates
2024-09-30_11-20-38_0000028_00001034,USV,2026-01-24T19:31:31.556310,candidates
2024-09-30_11-20-38_0000028_00001341,USV,2026-01-24T19:31:33.023796,candidates
2024-09-30_11-20-38_0000028_00001358,USV,2026-01-24T19:31:33.703815,candidates
2024-09-30_11-20-38_0000028_00001679,USV,2026-01-24T19:31:34.625493,candidates
2024-09-30_11-20-38_0000028_00001798,USV,2026-01-24T19:31:35.463142,candidates
2024-09-30_11-20-38_0000028_00001923,USV,2026-01-24T19:31:36.231446,candidates
2024-09-30_11-20-38_0000028_00001987,USV,2026-01-24T19:31:36.928505,candidates
2024-09-30_11-20-38_0000028_00002112,USV,2026-01-24T19:31:37.722264,candidates
2024-09-30_11-20-38_0000028_00002237,USV,2026-01-24T19:31:38.468594,candidates
2024-09-30_11-20-38_0000028_00002325,USV,2026-01-24T19:31:39.219291,candidates
2024-09-30_11-20-38_0000028_00002439,USV,2026-01-24T19:31:40.089583,candidates
2024-09-30_11-20-38_0000028_00002548,USV,2026-01-24T19:31:40.726377,candidates
2024-09-30_11-20-38_0000028_00002612,noise,2026-01-24T19:31:41.736894,candidates
2024-09-30_11-20-38_0000028_00002649,USV,2026-01-24T19:31:42.410422,candidates
2024-09-30_11-20-41_0000029_00001027,USV,2026-01-24T19:31:44.245029,candidates
2024-09-30_11-20-41_0000029_00001450,USV,2026-01-24T19:31:44.972900,candidates
2024-09-30_11-20-41_0000029_00001696,USV,2026-01-24T19:31:52.091223,candidates
2024-09-30_11-20-41_0000029_00001716,USV,2026-01-24T19:31:54.720332,candidates
2024-09-30_11-20-41_0000029_00001811,USV,2026-01-24T19:31:55.387905,candidates
2024-09-30_11-20-41_0000029_00001923,USV,2026-01-24T19:31:56.429413,candidates
2024-09-30_11-20-41_0000029_00001965,USV,2026-01-24T19:31:57.065173,candidates
2024-09-30_11-20-41_0000029_00002093,USV,2026-01-24T19:31:57.806390,candidates
2024-09-30_11-20-41_0000029_00002206,USV,2026-01-24T19:31:58.552711,candidates
2024-09-30_11-20-41_0000029_00002342,USV,2026-01-24T19:31:59.248717,candidates
2024-09-30_11-20-41_0000029_00002438,USV,2026-01-24T19:31:59.918004,candidates
2024-09-30_11-20-41_0000029_00002656,USV,2026-01-24T19:32:00.612708,candidates
2024-09-30_11-20-41_0000029_00002865,USV,2026-01-24T19:32:01.227792,candidates
2024-09-30_11-20-41_0000029_00002986,USV,2026-01-24T19:32:02.516841,candidates
2024-09-30_11-20-41_0000029_00003011,USV,2026-01-24T19:32:03.433800,candidates
2024-09-30_11-20-41_0000029_00003184,USV,2026-01-24T19:32:04.128198,candidates
2024-09-30_11-20-45_0000030_00001005,USV,2026-01-24T19:32:05.913488,candidates
2024-09-30_11-20-45_0000030_00001114,USV,2026-01-24T19:32:06.669105,candidates
2024-09-30_11-20-45_0000030_00001226,USV,2026-01-24T19:32:07.350897,candidates
2024-09-30_11-20-45_0000030_00001342,USV,2026-01-24T19:32:08.016324,candidates
2024-09-30_11-20-45_0000030_00001448,USV,2026-01-24T19:32:08.660914,candidates
2024-09-30_11-20-45_0000030_00001559,USV,2026-01-24T19:32:09.292091,candidates
2024-09-30_11-20-45_0000030_00001662,USV,2026-01-24T19:32:09.925490,candidates
2024-09-30_11-20-45_0000030_00001765,USV,2026-01-24T19:32:10.520840,candidates
2024-09-30_11-20-45_0000030_00001890,USV,2026-01-24T19:32:11.088511,candidates
2024-09-30_11-20-45_0000030_00002419,USV,2026-01-24T19:32:11.946297,candidates
2024-09-30_11-20-45_0000030_00002618,noise,2026-01-24T19:32:12.908392,candidates
2024-09-30_11-20-45_0000030_00002959,USV,2026-01-24T19:32:13.670461,candidates
2024-09-30_11-20-45_0000030_00003157,USV,2026-01-24T19:32:14.620899,candidates
2024-09-30_11-20-45_0000030_00003399,noise,2026-01-24T19:32:15.436892,candidates
2024-09-30_11-20-45_0000030_00004172,noise,2026-01-24T19:32:16.176792,candidates
2024-09-30_11-20-48_0000031_00000093,noise,2026-01-24T19:32:16.846710,candidates
2024-09-30_11-20-48_0000031_00000643,noise,2026-01-24T19:32:17.432176,candidates
2024-09-30_11-20-48_0000031_00000838,noise,2026-01-24T19:32:18.072656,candidates
2024-09-30_11-20-48_0000031_00000989,noise,2026-01-24T19:32:18.665770,candidates
2024-09-30_11-20-48_0000031_00001468,noise,2026-01-24T19:32:19.326807,candidates
2024-09-30_11-20-48_0000031_00002019,USV,2026-01-24T19:32:20.257804,candidates
2024-09-30_11-20-53_0000032_00000638,noise,2026-01-24T19:32:21.199952,candidates
2024-09-30_11-20-53_0000032_00000782,USV,2026-01-24T19:32:27.964472,candidates
2024-09-30_11-20-53_0000032_00000893,USV,2026-01-24T19:32:29.925517,candidates
2024-09-30_11-20-53_0000032_00000983,USV,2026-01-24T19:32:30.898423,candidates
2024-09-30_11-20-53_0000032_00002151,USV,2026-01-24T19:32:31.992859,candidates
2024-09-30_11-20-53_0000032_00002252,USV,2026-01-24T19:32:32.819255,candidates
2024-09-30_11-20-53_0000032_00002444,USV,2026-01-24T19:32:38.930307,candidates
2024-09-30_11-20-53_0000032_00002557,USV,2026-01-24T19:32:49.659563,candidates
2024-09-30_11-20-53_0000032_00002752,noise,2026-01-24T19:32:53.819601,candidates
2024-09-30_11-20-53_0000032_00002787,USV,2026-01-24T19:32:54.567573,candidates
2024-09-30_11-20-53_0000032_00002900,USV,2026-01-24T19:32:55.908777,candidates
2024-09-30_11-20-53_0000032_00002923,USV,2026-01-24T19:32:56.751275,candidates
2024-09-30_11-20-53_0000032_00003014,USV,2026-01-24T19:32:57.918774,candidates
2024-09-30_11-20-53_0000032_00003046,USV,2026-01-24T19:32:58.512629,candidates
2024-09-30_11-20-53_0000032_00003764,USV,2026-01-24T19:32:59.502477,candidates
2024-09-30_11-20-56_0000033_00000266,USV,2026-01-24T19:33:00.194710,candidates
2024-09-30_11-20-56_0000033_00000376,USV,2026-01-24T19:33:00.869145,candidates
2024-09-30_11-20-56_0000033_00001033,USV,2026-01-24T19:33:01.588292,candidates
2024-09-30_11-20-56_0000033_00001187,USV,2026-01-24T19:33:02.319698,candidates
2024-09-30_11-20-56_0000033_00001315,USV,2026-01-24T19:33:03.737727,candidates
2024-09-30_11-20-56_0000033_00001443,USV,2026-01-24T19:33:04.559776,candidates
2024-09-30_11-21-01_0000034_00001135,USV,2026-01-24T19:33:05.186776,candidates
2024-09-30_11-21-01_0000034_00001248,USV,2026-01-24T19:33:05.828394,candidates
2024-09-30_11-21-01_0000034_00001350,USV,2026-01-24T19:33:15.981276,candidates
2024-09-30_11-21-01_0000034_00001460,USV,2026-01-24T19:33:18.083385,candidates
2024-09-30_11-21-01_0000034_00001565,USV,2026-01-24T19:33:19.268475,candidates
2024-09-30_11-21-01_0000034_00001676,USV,2026-01-24T19:33:19.918089,candidates
2024-09-30_11-21-01_0000034_00001764,USV,2026-01-24T19:33:21.928996,candidates
2024-09-30_11-21-01_0000034_00001781,USV,2026-01-24T19:33:22.592976,candidates
2024-09-30_11-21-01_0000034_00001870,USV,2026-01-24T19:33:23.565734,candidates
2024-09-30_11-21-01_0000034_00001976,USV,2026-01-24T19:33:24.181691,candidates
2024-09-30_11-21-01_0000034_00002177,USV,2026-01-24T19:33:33.614325,candidates
2024-09-30_11-21-01_0000034_00002288,USV,2026-01-24T19:33:35.003057,candidates
2024-09-30_11-21-01_0000034_00002388,USV,2026-01-24T19:33:45.240062,candidates
2024-09-30_11-21-01_0000034_00002797,USV,2026-01-24T19:33:45.977234,candidates
2024-09-30_11-21-01_0000034_00003226,USV,2026-01-24T19:33:46.593565,candidates
2024-09-30_11-21-01_0000034_00003514,USV,2026-01-24T19:33:48.252311,candidates
2024-09-30_11-21-01_0000034_00003747,noise,2026-01-24T19:33:49.428971,candidates
2024-09-30_11-21-01_0000034_00003977,USV,2026-01-24T19:33:50.315162,candidates
2024-09-30_11-21-01_0000034_00004042,USV,2026-01-24T19:33:51.654353,candidates
2024-09-30_11-21-01_0000034_00004815,USV,2026-01-24T19:33:52.375184,candidates
2024-09-30_11-21-01_0000034_00004955,USV,2026-01-24T19:33:53.031985,candidates
2024-09-30_11-21-07_0000035_00001038,USV,2026-01-24T19:33:53.748890,candidates
2024-09-30_11-21-07_0000035_00001128,USV,2026-01-24T19:33:54.627837,candidates
2024-09-30_11-21-07_0000035_00001256,USV,2026-01-24T19:33:55.359591,candidates
2024-09-30_11-21-07_0000035_00001386,noise,2026-01-24T19:33:56.328506,candidates
2024-09-30_11-21-07_0000035_00002306,USV,2026-01-24T19:33:57.030661,candidates
2024-09-30_11-21-07_0000035_00002817,USV,2026-01-24T19:33:57.855677,candidates
2024-09-30_11-21-07_0000035_00003102,USV,2026-01-24T19:33:58.558081,candidates
2024-09-30_11-21-07_0000035_00003213,USV,2026-01-24T19:33:59.155240,candidates
2024-09-30_11-21-07_0000035_00003322,USV,2026-01-24T19:33:59.760914,candidates
2024-09-30_11-21-07_0000035_00003422,USV,2026-01-24T19:34:00.380058,candidates
2024-09-30_11-21-07_0000035_00003520,USV,2026-01-24T19:34:01.258480,candidates
2024-09-30_11-21-07_0000035_00003616,USV,2026-01-24T19:34:01.863250,candidates
2024-09-30_11-21-07_0000035_00003739,USV,2026-01-24T19:34:02.400485,candidates
2024-09-30_11-21-07_0000035_00003856,USV,2026-01-24T19:34:02.924157,candidates
2024-09-30_11-21-07_0000035_00003959,USV,2026-01-24T19:34:03.452405,candidates
2024-09-30_11-21-07_0000035_00004448,USV,2026-01-24T19:34:03.979511,candidates
2024-09-30_11-21-07_0000035_00004722,USV,2026-01-24T19:34:04.523764,candidates
2024-09-30_11-21-07_0000035_00004837,USV,2026-01-24T19:34:05.118741,candidates
2024-09-30_11-21-07_0000035_00004957,USV,2026-01-24T19:34:05.659971,candidates
2024-09-30_11-21-07_0000035_00005199,USV,2026-01-24T19:34:06.228585,candidates
2024-09-30_11-21-07_0000035_00005339,USV,2026-01-24T19:34:06.797837,candidates
2024-09-30_11-21-07_0000035_00005594,USV,2026-01-24T19:34:07.352217,candidates
2024-09-30_11-21-07_0000035_00005761,USV,2026-01-24T19:34:07.889345,candidates
2024-09-30_11-21-07_0000035_00005914,USV,2026-01-24T19:34:08.436272,candidates
2024-09-30_11-21-07_0000035_00006040,USV,2026-01-24T19:34:09.423269,candidates
2024-09-30_11-21-07_0000035_00006140,USV,2026-01-24T19:34:09.990871,candidates
2024-09-30_11-21-07_0000035_00006702,USV,2026-01-24T19:34:10.636346,candidates
2024-09-30_11-21-07_0000035_00006908,noise,2026-01-24T19:34:12.270320,candidates
2024-09-30_11-21-14_0000036_00000203,USV,2026-01-24T19:34:13.060619,candidates
2024-09-30_11-21-14_0000036_00000407,noise,2026-01-24T19:34:14.305573,candidates
2024-09-30_11-21-14_0000036_00000889,USV,2026-01-24T19:34:15.188112,candidates
2024-09-30_11-21-14_0000036_00001046,USV,2026-01-24T19:34:15.881298,candidates
2024-09-30_11-21-14_0000036_00001102,noise,2026-01-24T19:34:16.847406,candidates
2024-09-30_11-21-14_0000036_00001437,USV,2026-01-24T19:34:17.599600,candidates
2024-09-30_11-21-14_0000036_00001606,USV,2026-01-24T19:34:18.331485,candidates
2024-09-30_11-21-14_0000036_00003092,noise,2026-01-24T19:34:19.265762,candidates
2024-09-30_11-21-14_0000036_00003126,noise,2026-01-24T19:34:19.977390,candidates
2024-09-30_11-21-18_0000037_00000676,USV,2026-01-24T19:34:20.876186,candidates
2024-09-30_11-21-18_0000037_00000902,USV,2026-01-24T19:34:21.666253,candidates
2024-09-30_11-21-18_0000037_00000960,noise,2026-01-24T19:34:22.521642,candidates
2024-09-30_11-21-18_0000037_00001002,USV,2026-01-24T19:34:23.222272,candidates
2024-09-30_11-21-18_0000037_00001083,USV,2026-01-24T19:34:24.040129,candidates
2024-09-30_11-21-18_0000037_00001244,noise,2026-01-24T19:34:25.825657,candidates
2024-09-30_11-21-18_0000037_00001529,USV,2026-01-24T19:34:26.522716,candidates
2024-09-30_11-21-22_0000038_00000890,USV,2026-01-24T19:34:27.219963,candidates
2024-09-30_11-21-22_0000038_00001003,USV,2026-01-24T19:34:28.182961,candidates
